#incident_id,date,n_killed,n_injured,latitude,longitude,guns_involved,district,0,0
217812,11,4,14,0,0,32.8982,-97.0404,1,98
216281,11,4,14,0,0,26.1296,-81.7703,1,106
419286,11,4,14,0,0,44.9272,-123.031,280,21
400029,11,4,14,0,0,42.298,-89.1198,1,67
215400,11,4,14,1,0,40.2057,-74.7461,0,15
215873,11,4,14,0,1,41.7775,-87.6667,0,6
215385,11,4,14,1,1,39.9347,-75.1243,0,5
215301,11,4,14,0,0,39.7207,-82.6046,0,77
216144,11,4,14,0,1,42.3084,-71.0583,0,0
215607,11,4,14,1,0,36.8123,-76.3351,0,80
217811,11,4,14,0,0,28.436,-81.3065,0,48
215311,11,4,14,1,0,42.4349,-82.9851,0,2
216258,11,4,14,0,0,39.4198,-75.2441,0,3
215881,11,4,14,0,1,41.7702,-87.6643,0,32
217813,11,4,14,0,0,27.7774,-97.5023,0,34
215382,11,4,14,0,0,33.4128,-81.85,0,84
216303,11,4,14,0,0,30.2701,-81.6359,0,16
215890,11,4,14,1,1,37.234,-121.871,0,29
218094,11,4,14,0,0,47.694,-122.32,0,46
216545,11,4,14,0,0,38.0045,-121.81,0,11
348296,11,4,14,0,0,41.2144,-111.952,1,10
216128,11,4,14,2,0,28.5077,-81.2128,0,50
217525,11,4,14,1,0,40.0072,-75.1093,0,0
215897,11,4,14,0,1,34.0437,-117.254,0,40
217517,11,4,14,0,1,40.042,-75.1802,0,0
215892,11,4,14,0,1,37.7833,-122.418,0,17
215405,11,4,14,0,0,32.8999,-80.0119,0,113
216154,11,4,14,0,0,42.3223,-71.0785,0,0
217396,11,4,14,0,0,36.7525,-119.784,0,31
215409,11,4,14,0,0,34.9661,-81.9189,0,32
216547,11,4,14,0,0,38.0111,-121.824,0,11
215959,11,4,14,0,0,33.8484,-79.7439,0,61
217494,11,4,14,0,2,40.454,-80.0524,0,0
215414,11,4,14,0,0,32.9474,-80.066,0,15
216551,11,4,14,0,1,37.9471,-122.341,0,15
215998,11,4,14,0,0,43.4876,-70.4558,0,136
218304,11,4,14,0,0,32.7455,-81.2085,0,122
215632,11,4,14,0,0,33.3031,-86.8073,0,73
216555,11,4,14,0,3,37.9474,-122.356,0,15
217478,11,4,14,1,0,40.48,-88.9593,1,88
218316,11,4,14,0,0,33.3966,-80.3184,0,66
216618,11,4,14,0,0,39.4006,-75.0329,0,1
216150,11,4,14,0,1,42.2558,-71.1454,0,0
218341,11,4,14,0,0,34.9742,-80.9905,0,48
215692,11,4,14,0,1,40.1178,-88.224,0,103
217280,11,4,14,0,1,39.3168,-76.5758,0,45
216152,11,4,14,0,0,42.3203,-71.071,0,0
215895,11,4,14,0,1,39.7777,-121.596,0,3
217319,11,4,14,0,0,39.744,-75.5554,0,3
215944,11,4,14,1,0,34.721,-81.2039,1,41
220091,11,4,14,0,0,35.8292,-90.7258,1,59
280700,11,4,14,0,0,42.8753,-70.852,0,0
571634,11,4,14,0,0,42.4648,-73.2105,1,0
282154,11,4,14,0,1,40.0235,-75.0832,0,0
282150,11,4,14,0,1,40.0375,-75.1379,0,0
215670,11,4,14,0,1,36.8499,-76.241,0,90
223156,11,4,14,0,0,47.7644,-122.377,0,32
216147,11,4,14,0,1,42.3167,-71.0565,0,0
217171,11,4,14,0,0,41.4497,-82.1649,0,56
216086,11,4,14,0,0,41.3067,-96.0527,0,0
217772,11,4,14,0,0,30.6736,-88.0675,0,97
215483,11,4,14,0,1,39.8269,-86.1424,0,96
217024,11,4,14,0,0,61.2296,-149.803,0,17
216104,11,4,14,0,0,39.0388,-95.7613,0,53
219198,11,4,14,0,0,37.8031,-122.272,0,18
215524,11,4,14,0,0,33.6929,-116.199,0,56
217042,11,4,14,0,0,42.772,-71.4957,0,0
216194,11,4,14,0,1,39.3116,-76.6394,0,40
219221,11,4,14,0,0,37.7795,-122.219,0,18
215767,11,4,14,0,0,35.6607,-106.008,0,48
217052,11,4,14,0,0,34.4148,-80.5374,0,65
216209,11,4,14,0,0,42.5625,-92.4559,0,59
219228,11,4,14,0,0,37.7639,-122.194,0,18
216972,11,4,14,0,0,37.6948,-97.3761,0,95
217541,11,4,14,0,1,40.0206,-75.142,0,0
216215,11,4,14,0,0,39.3221,-76.5723,0,45
221594,11,4,14,0,1,30.214,-92.3744,0,42
215788,11,4,14,0,1,36.1316,-95.8332,0,23
217582,11,4,14,0,0,43.6448,-73.9534,0,114
216218,11,4,14,0,1,39.7381,-75.5434,0,2
216083,11,4,14,2,0,41.3032,-95.9802,0,0
217615,11,4,14,1,0,36.2135,-94.9494,0,5
215526,11,4,14,0,0,33.7526,-116.222,0,56
215868,11,4,14,1,0,41.8917,-87.7223,0,10
216124,11,4,14,0,1,30.4483,-84.338,0,8
216228,11,4,14,0,1,38.9474,-76.916,0,0
217133,11,4,14,0,1,32.3931,-88.7124,0,82
217782,11,4,14,0,1,30.7681,-88.0989,0,98
222723,11,4,14,0,1,35.2627,-77.5816,0,12
215555,11,4,14,0,1,38.0283,-121.891,0,14
215473,11,4,14,0,0,42.5338,-82.9507,0,31
215779,11,4,14,0,1,35.5529,-97.6332,0,100
215735,11,4,14,1,0,39.498,-85.1891,0,68
217537,11,4,14,0,1,39.9909,-75.1049,0,0
216138,11,4,14,0,1,42.3119,-71.0905,0,0
223177,11,4,14,0,0,42.6359,-87.836,0,64
215565,11,4,14,1,0,38.6253,-121.494,0,7
217177,11,4,14,0,0,31.0866,-97.7848,0,54
216142,11,4,14,0,1,41.3102,-91.7514,0,78
215576,11,4,14,1,0,37.6331,-121.015,0,21
217276,11,4,14,0,1,39.302,-76.5948,0,45
215430,11,4,14,0,1,42.923,-75.9492,0,127
215740,11,4,14,1,0,38.6056,-82.5584,0,93
217539,11,4,14,0,1,40.0162,-75.0855,0,0
215446,11,4,14,0,1,30.2178,-81.5886,0,16
216190,11,4,14,0,1,39.3018,-76.5973,0,45
216027,11,4,14,0,0,39.8833,-86.0685,0,87
218729,11,4,14,0,0,33.5545,-84.2604,0,78
216174,11,4,14,0,0,39.0576,-77.4132,0,32
216166,11,4,14,0,0,41.5623,-72.6507,0,100
215458,11,4,14,1,0,29.4627,-98.3914,0,120
217497,11,4,14,0,0,40.0198,-78.4067,0,0
215720,11,4,14,0,0,47.9331,-97.106,0,18
219186,11,4,14,0,0,37.7968,-122.248,0,18
216066,11,4,14,0,0,36.1618,-86.6317,0,60
215706,11,4,14,0,1,43.4087,-83.9754,0,95
219181,11,4,14,0,0,37.7786,-122.203,0,18
216821,11,4,14,0,0,43.1306,-89.3635,0,48
216795,11,4,14,0,1,38.1465,-85.8737,0,0
215461,11,4,14,0,2,40.7209,-73.9599,0,50
219178,11,4,14,0,0,37.7505,-122.175,0,18
216044,11,4,14,0,1,42.9899,-85.6813,0,86
216705,11,4,14,1,0,25.8227,-80.2463,0,109
216046,11,4,14,0,0,36.3987,-93.7397,0,97
216023,11,5,14,0,0,39.8837,-86.2662,0,86
218038,11,5,14,0,0,43.6171,-93.3554,0,0
218171,11,5,14,0,0,29.7654,-95.3663,0,145
216533,11,5,14,0,4,37.7543,-122.411,0,17
216965,11,5,14,1,0,29.9426,-90.0212,0,102
215984,11,5,14,0,0,32.0539,-81.0611,0,165
216525,11,5,14,0,0,34.0836,-117.609,0,52
216290,11,5,14,0,0,39.4239,-74.4993,0,2
215969,11,5,14,0,0,33.4218,-82.0633,0,127
218597,11,5,14,0,0,33.4701,-82.0522,0,124
216323,11,5,14,0,1,39.1891,-84.5163,0,33
217011,11,5,14,0,1,35.073,-106.586,0,19
218525,11,5,14,0,0,32.5443,-84.9508,0,134
217423,11,5,14,2,0,36.4815,-86.824,0,66
216963,11,5,14,0,1,42.0016,-95.9833,0,17
216538,11,5,14,0,2,37.7684,-122.419,0,17
217976,11,5,14,0,1,27.9197,-82.3623,1,61
216204,11,5,14,0,1,39.2628,-76.6331,0,46
222724,11,5,14,0,0,35.6112,-77.3832,0,24
259748,11,5,14,0,1,40.0364,-76.3004,0,0
217994,11,5,14,0,0,42.0171,-91.6345,0,66
216214,11,5,14,0,0,39.2951,-76.606,0,46
216927,11,5,14,0,0,36.8408,-119.799,0,23
217508,11,5,14,0,2,39.9109,-75.2833,0,0
219236,11,5,14,0,0,37.7512,-122.177,0,18
216212,11,5,14,0,0,39.294,-76.62,0,40
216818,11,5,14,0,0,44.5436,-69.6669,0,77
217491,11,5,14,0,1,40.4534,-80.0015,0,0
216206,11,5,14,0,1,39.3018,-76.5964,0,45
219256,11,5,14,0,0,32.4282,-81.8002,0,158
216543,11,5,14,0,0,32.7015,-117.073,0,79
217489,11,5,14,0,2,40.465,-80.0259,0,0
219358,11,5,14,0,0,38.2755,-104.469,0,47
217009,11,5,14,1,0,32.8786,-96.8712,0,103
219020,11,5,14,0,1,38.5475,-90.997,0,61
216272,11,5,14,0,0,40.7185,-74.2356,0,28
216765,11,5,14,0,1,35.3615,-81.919,0,112
217815,11,5,14,0,0,30.2093,-97.6529,0,51
216762,11,5,14,0,0,37.5455,-82.7779,0,0
217814,11,5,14,0,0,47.4435,-122.296,0,33
216491,11,5,14,0,1,43.0358,-83.6704,0,34
217298,11,5,14,0,0,38.9704,-76.4846,0,0
217816,11,5,14,0,0,36.0458,-79.9465,0,62
219205,11,5,14,0,0,37.7787,-122.225,0,18
217254,11,5,14,0,0,38.9866,-77.1097,0,16
219069,11,5,14,0,0,40.7123,-89.5914,0,92
216168,11,5,14,0,1,40.5796,-73.9622,0,45
217230,11,5,14,0,0,38.7104,-90.2304,0,76
271834,11,5,14,0,0,42.882,-73.1995,1,0
216140,11,5,14,1,0,31.5524,-97.1382,0,56
216471,11,5,14,0,0,42.2406,-83.2793,0,22
218177,11,5,14,0,0,35.7404,-79.8083,0,70
216780,11,5,14,0,1,35.2535,-80.888,0,101
217156,11,5,14,0,0,32.3804,-90.1461,0,64
222388,11,5,14,0,0,41.1828,-73.1583,0,124
216707,11,5,14,1,0,41.8797,-87.7256,0,10
217567,11,5,14,0,0,46.8234,-100.876,0,34
216080,11,5,14,1,1,39.7709,-84.2053,0,39
221725,11,5,14,0,0,39.7326,-75.5896,0,13
216696,11,5,14,1,0,41.5942,-87.4192,0,2
216055,11,5,14,0,2,39.1423,-84.4921,0,33
217554,11,5,14,0,2,43.0483,-76.1084,0,128
219461,11,5,14,1,0,35.7596,-77.9315,0,8
216563,11,5,14,0,0,37.9549,-121.288,0,13
217545,11,5,14,0,1,39.9751,-75.2478,0,0
216062,11,5,14,0,1,40.0624,-82.417,0,71
218606,11,5,14,0,0,33.4711,-82.0668,0,124
216376,11,5,14,0,0,39.7818,-84.1212,0,41
216077,11,5,14,1,0,41.3317,-96.0626,0,0
217382,11,5,14,1,0,46.6295,-120.582,1,15
217029,11,5,14,1,0,32.6506,-97.2089,0,96
218382,11,5,14,1,0,34.0811,-78.8674,0,105
216632,11,5,14,0,0,36.8775,-87.4882,1,0
216746,11,5,14,0,0,25.9341,-80.2535,0,102
333678,11,5,14,1,0,40.7603,-112.165,0,22
216136,11,5,14,1,0,37.7581,-82.7737,1,0
217587,11,5,14,0,1,40.5797,-73.9622,1,45
218282,11,5,14,0,1,32.2151,-80.7089,0,123
218662,11,5,14,1,0,33.4559,-82.01,0,124
217376,11,5,14,0,0,40.0888,-76.7476,1,0
216462,11,5,14,0,0,42.2794,-83.2935,0,16
217169,11,5,14,1,0,32.865,-96.8624,0,103
217761,11,5,14,0,0,33.5186,-86.8084,0,54
216448,11,5,14,0,1,41.4481,-81.5911,0,9
222761,11,5,14,0,0,47.026,-122.804,0,22
216749,11,5,14,0,1,28.5779,-81.4586,0,46
217769,11,5,14,1,0,32.3292,-86.2289,0,77
217738,11,5,14,0,1,33.2284,-87.5731,0,71
216384,11,5,14,0,0,39.8102,-84.2113,1,43
215801,11,5,14,0,0,39.8294,-86.0649,0,95
217981,11,5,14,0,0,38.8339,-104.821,0,18
216813,11,5,14,0,0,32.465,-84.9607,0,135
217817,11,5,14,0,0,58.3649,-134.591,0,31
216185,11,5,14,0,1,39.3371,-76.4403,0,7
216784,11,5,14,1,1,35.2658,-80.8398,0,106
217112,11,5,14,0,0,42.5319,-82.9293,1,22
217215,11,5,14,1,1,42.3775,-71.0672,1,185
219233,11,5,14,0,0,37.8281,-122.2,0,15
217314,11,5,14,0,1,39.7413,-75.5421,0,2
215903,11,5,14,0,1,32.7148,-117.138,0,80
216519,11,5,14,0,0,36.8408,-119.799,0,23
217312,11,5,14,0,0,39.725,-75.5468,0,16
215863,11,5,14,1,0,39.6895,-84.2279,0,42
216503,11,5,14,0,2,43.1981,-86.2487,0,92
219215,11,5,14,0,0,37.7676,-122.175,0,18
216390,11,5,14,0,1,41.4595,-81.8028,0,14
216173,11,5,14,0,1,40.7629,-74.206,0,34
216733,11,5,14,0,0,35.1788,-89.8281,0,97
216728,11,5,14,0,0,42.3157,-89.0773,0,67
282152,11,5,14,0,1,39.9302,-75.222,0,0
217780,11,5,14,0,0,30.6965,-88.044,1,97
368393,11,5,14,0,1,42.037,-87.9637,1,53
217535,11,5,14,0,1,39.9225,-75.233,0,0
290849,11,5,14,0,0,42.2641,-84.3865,1,64
217036,11,5,14,1,0,29.9624,-90.1704,0,82
216770,11,5,14,0,1,36.078,-80.1782,0,71
216236,11,5,14,0,0,38.8853,-76.9883,0,0
216244,11,5,14,0,1,38.8961,-76.9267,0,0
216735,11,5,14,0,1,42.7269,-87.7827,0,66
216741,11,5,14,0,2,25.893,-80.2356,1,109
218675,11,5,14,0,1,39.783,-89.6307,1,96
218856,11,5,14,0,2,30.5045,-91.1479,0,29
217189,11,5,14,0,0,42.2047,-72.5973,0,0
216464,11,5,14,1,0,39.5406,-119.817,0,24
217143,11,5,14,0,0,32.2605,-90.2212,1,71
217891,11,5,14,1,0,32.423,-84.9617,0,135
264674,11,5,14,0,1,34.516,-82.6906,0,8
216118,11,5,14,0,0,38.8943,-104.758,0,16
216721,11,5,14,0,0,38.5416,-90.0124,0,113
217223,11,5,14,0,0,42.3025,-71.08,0,0
216115,11,5,14,1,0,38.3105,-81.5494,0,36
218688,11,5,14,0,0,33.9621,-83.3751,0,118
218746,11,5,14,0,1,33.2485,-82.0412,0,125
217219,11,5,14,0,3,38.6293,-90.2064,0,79
216107,11,5,14,0,1,41.6631,-83.6059,0,44
216709,11,5,14,0,1,41.6549,-87.6115,0,29
217194,11,5,14,0,0,42.2062,-72.6153,0,0
217626,11,5,14,0,0,32.4277,-104.235,0,55
216466,11,5,14,0,1,36.1664,-115.08,0,28
218656,11,5,14,0,0,34.1302,-84.2285,0,22
216112,11,5,14,1,0,38.2781,-104.571,0,62
216505,11,6,14,0,1,43.207,-86.2508,0,92
223147,11,6,14,0,0,40.7003,-111.8,0,36
217663,11,6,14,0,1,34.6968,-80.7515,0,44
217107,11,6,14,0,0,40.1073,-88.2095,0,103
216616,11,6,14,1,0,40.7276,-74.1838,0,29
217742,11,6,14,0,1,33.5299,-86.8149,0,54
217110,11,6,14,1,0,33.5142,-81.02,0,91
223100,11,6,14,0,0,37.8037,-122.272,0,18
216798,11,6,14,0,1,38.6486,-77.2951,0,52
217745,11,6,14,0,0,34.7376,-86.5705,0,21
217114,11,6,14,1,0,42.3477,-83.2508,0,10
223094,11,6,14,0,0,37.7489,-122.194,0,18
223097,11,6,14,0,0,37.7769,-122.218,0,18
218092,11,6,14,0,0,47.5261,-122.289,0,11
218326,11,6,14,0,0,33.5066,-80.8423,0,95
217265,11,6,14,0,2,40.3394,-74.078,0,11
216809,11,6,14,2,0,40.7363,-74.1976,0,29
218330,11,6,14,0,0,33.5604,-81.9091,0,84
216626,11,6,14,0,1,38.0577,-84.4905,0,0
217244,11,6,14,0,0,40.7388,-74.0477,0,33
216773,11,6,14,1,0,36.4326,-81.2744,0,93
218288,11,6,14,0,0,32.3786,-80.5442,0,121
217247,11,6,14,0,2,39.1672,-77.1664,0,39
216778,11,6,14,0,1,35.2125,-80.8931,0,102
219343,11,6,14,0,0,30.9436,-84.1963,0,173
217104,11,6,14,2,0,34.709,-81.2162,0,41
216803,11,6,14,0,1,36.0427,-86.6653,0,59
217291,11,6,14,0,0,39.4443,-74.5259,0,9
217375,11,6,14,0,0,40.2036,-77.1864,0,0
218498,11,6,14,0,1,28.0251,-82.3976,0,61
217595,11,6,14,0,1,40.0381,-75.1828,0,0
217310,11,6,14,0,0,39.7468,-75.5668,0,3
216961,11,6,14,1,0,38.0004,-121.841,0,11
217820,11,6,14,0,0,39.505,-119.837,0,25
216700,11,6,14,0,1,41.6848,-85.9794,0,48
217330,11,6,14,0,3,35.4733,-97.5182,0,92
217116,11,6,14,0,0,36.0522,-94.145,0,85
218513,11,6,14,0,2,27.9816,-82.4553,0,61
216718,11,6,14,1,0,35.6145,-88.8139,0,80
217374,11,6,14,0,0,40.0285,-75.1536,0,0
217126,11,6,14,0,1,35.0945,-90.0555,0,86
218580,11,6,14,0,0,33.0337,-85.0048,0,132
216724,11,6,14,0,0,42.2704,-88.9703,0,68
217131,11,6,14,2,0,35.9577,-83.6403,0,17
218618,11,6,14,0,0,34.0113,-85.2566,0,16
216919,11,6,14,0,2,36.7878,-119.813,0,23
217747,11,6,14,0,1,34.7942,-86.6146,0,19
217138,11,6,14,0,0,32.3334,-90.2694,0,67
218658,11,6,14,0,1,30.3703,-81.6843,0,13
216942,11,6,14,1,0,34.5415,-118.045,0,36
217818,11,6,14,0,0,36.2576,-94.2927,0,91
217301,11,6,14,1,1,37.7823,-122.429,0,17
216953,11,6,14,0,1,37.7537,-122.399,0,17
217819,11,6,14,0,0,39.8986,-84.2211,0,40
216486,11,6,14,1,0,42.4409,-83.0473,0,5
217289,11,6,14,0,1,39.2974,-76.663,0,40
216815,11,6,14,0,1,33.2637,-84.3121,0,73
216500,11,6,14,0,1,42.9623,-85.6602,0,76
217037,11,6,14,0,0,35.1847,-101.815,0,87
216767,11,6,14,0,0,35.7338,-81.9103,0,85
217628,11,6,14,0,1,25.8673,-80.2626,0,111
218298,11,6,14,0,2,33.0061,-81.2996,0,91
216738,11,6,14,0,0,25.8335,-80.227,0,109
217426,11,6,14,0,2,39.9285,-82.9876,0,18
217026,11,6,14,0,0,43.7724,-116.723,0,9
217931,11,6,14,1,0,28.7467,-81.6124,0,31
216742,11,6,14,0,0,40.0368,-74.8779,0,7
217561,11,6,14,1,0,42.8918,-78.8354,0,141
217184,11,6,14,0,1,35.0723,-78.8835,0,43
218851,11,6,14,0,1,30.4763,-91.1623,0,67
216744,11,6,14,0,1,36.8918,-76.236,0,89
217590,11,6,14,1,0,40.6715,-73.9167,0,55
217197,11,6,14,1,0,33.5409,-84.3546,0,75
217262,11,6,14,1,0,36.0808,-96.0364,0,68
219248,11,6,14,0,0,37.7787,-122.225,0,18
217207,11,6,14,0,1,38.1827,-90.8431,0,118
219259,11,6,14,0,0,37.7923,-122.224,0,18
216975,11,6,14,0,1,41.8866,-87.6643,0,10
217822,11,6,14,0,0,64.8188,-147.865,0,5
217221,11,6,14,0,0,42.2834,-71.0832,0,0
219262,11,6,14,0,0,37.7838,-122.223,0,18
216989,11,6,14,0,1,37.961,-121.296,0,13
217823,11,6,14,0,0,47.6211,-117.55,0,6
217378,11,6,14,1,0,40.3429,-75.9218,0,0
216997,11,6,14,1,0,38.3511,-90.4037,0,113
217824,11,6,14,0,0,39.1613,-76.6734,0,32
219682,11,6,14,0,1,33.5888,-84.4691,0,63
217821,11,6,14,0,0,39.8496,-104.674,0,7
217657,11,6,14,0,2,40.6054,-75.4941,0,0
216753,11,6,14,0,1,36.7914,-76.0805,0,84
216460,11,6,14,1,0,36.2279,-115.245,0,3
217038,11,6,14,0,0,35.2001,-101.781,0,87
217082,11,6,14,0,1,30.1875,-97.7736,0,48
220088,11,6,14,0,0,35.8422,-90.7011,0,58
217640,11,6,14,0,1,37.6753,-97.3172,0,103
217046,11,6,14,0,1,29.8851,-95.4194,0,139
220666,11,6,14,0,0,26.4561,-80.0842,0,88
217998,11,6,14,0,0,35.51,-77.1497,0,3
217241,11,6,14,0,0,39.0786,-77.1512,0,17
217360,11,6,14,0,1,42.1458,-74.6327,1,102
216761,11,6,14,0,0,37.2821,-81.385,1,3
217192,11,6,14,0,0,42.249,-84.4186,1,64
216681,11,6,14,0,1,42.0357,-85.3993,1,59
289330,11,6,14,0,0,42.9182,-78.8405,0,141
217484,11,6,14,2,0,41.2313,-74.5303,1,24
223202,11,6,14,0,0,30.2544,-81.7398,1,15
217563,11,6,14,1,0,43.1363,-77.6292,0,137
282156,11,6,14,0,1,39.9961,-75.0758,0,0
216712,11,6,14,0,1,41.7699,-87.5878,0,26
216789,11,6,14,1,0,35.5877,-78.8083,1,37
217724,11,6,14,1,0,34.8613,-85.6089,0,23
216367,11,6,14,0,1,39.209,-84.3876,1,31
217752,11,6,14,0,0,30.6181,-88.1907,1,104
219332,11,6,14,0,1,31.1547,-83.779,0,172
216715,11,6,14,0,0,41.5965,-87.8569,1,35
216737,11,6,14,1,0,43.1046,-87.9851,0,17
216786,11,6,14,0,0,43.7698,-88.4467,0,52
217176,11,6,14,0,1,36.1177,-80.208,0,71
433709,11,6,14,0,1,42.9623,-85.6602,1,75
218844,11,7,14,0,0,30.5237,-90.584,0,95
217968,11,7,14,0,0,38.8557,-104.762,0,16
221801,11,7,14,0,0,35.4206,-82.4842,0,117
217389,11,7,14,1,1,37.9426,-122.363,0,15
217368,11,7,14,0,2,40.4579,-79.8913,0,0
221803,11,7,14,0,0,29.9872,-95.3477,0,141
218476,11,7,14,0,1,34.6613,-81.6035,0,42
218501,11,7,14,0,0,39.1128,-76.7605,0,32
217336,11,7,14,0,0,35.3936,-97.5572,0,93
221802,11,7,14,0,0,33.6356,-84.4333,0,60
217613,11,7,14,0,1,30.4842,-91.1575,0,61
217178,11,7,14,0,0,35.2599,-80.8993,0,101
218903,11,7,14,1,0,32.7778,-97.3994,0,99
217617,11,7,14,0,1,41.2524,-95.9471,0,0
217249,11,7,14,0,0,40.6746,-74.2191,0,20
218195,11,7,14,1,1,39.3022,-77.8317,0,65
218164,11,7,14,0,0,47.6566,-117.436,0,3
217602,11,7,14,0,0,40.0045,-76.3704,0,0
220511,11,7,14,0,0,37.2646,-77.3929,0,66
217462,11,7,14,0,1,35.9281,-78.889,0,29
216948,11,7,14,1,0,41.7622,-87.5887,0,26
218155,11,7,14,1,0,31.0888,-97.7663,0,54
221810,11,7,14,0,0,33.4347,-112.006,0,27
223103,11,7,14,0,0,37.7676,-122.175,0,18
217750,11,7,14,0,1,34.7291,-86.6102,0,53
217732,11,7,14,0,0,32.3815,-86.2032,0,74
220110,11,7,14,0,0,42.115,-72.638,0,0
217420,11,7,14,0,0,41.765,-87.6574,0,32
218628,11,7,14,0,1,39.2075,-96.6191,0,67
218557,11,7,14,0,0,28.3635,-82.1815,0,38
217260,11,7,14,0,0,40.2318,-74.7783,0,15
220354,11,7,14,0,0,32.7926,-79.9361,0,111
218464,11,7,14,0,1,33.9823,-80.8907,0,80
217740,11,7,14,1,0,43.0233,-71.4356,1,0
221800,11,7,14,0,0,32.841,-96.8486,0,103
221376,11,7,14,0,0,40.0364,-74.9075,1,7
217436,11,7,14,1,0,37.2839,-76.7312,0,96
217468,11,7,14,0,0,39.9124,-86.13,1,87
217593,11,7,14,1,1,30.0403,-81.7937,1,18
217149,11,7,14,0,0,37.7683,-81.1771,0,30
217151,11,7,14,0,1,37.7636,-81.1708,1,29
217384,11,7,14,1,0,47.6463,-117.44,0,6
217466,11,7,14,1,0,39.7925,-86.0802,1,100
216956,11,7,14,0,2,41.8734,-87.7208,0,9
278440,11,7,14,0,1,41.5952,-87.4011,1,2
217558,11,7,14,0,1,40.715,-76.279,1,0
219274,11,7,14,0,0,32.506,-81.7463,1,159
217755,11,7,14,0,2,39.7624,-75.4999,1,6
218295,11,7,14,0,0,32.4428,-80.7411,1,121
296976,11,7,14,0,0,45.2226,-91.1193,5,67
217173,11,7,14,1,0,36.7772,-86.6208,0,0
218209,11,7,14,1,1,30.4077,-91.0374,0,69
217034,11,7,14,1,0,36.2097,-115.124,0,6
217584,11,7,14,0,0,40.8982,-74.003,0,37
218017,11,7,14,0,1,34.0124,-81.0111,0,74
217159,11,7,14,0,2,39.9464,-82.9055,0,26
218955,11,7,14,0,0,29.9316,-90.011,0,102
217392,11,7,14,1,1,35.3658,-119.042,0,34
217972,11,7,14,0,1,40.9086,-73.7797,0,91
217574,11,7,14,1,2,0,0,1,0
217146,11,7,14,0,1,41.5122,-81.5617,0,9
217445,11,7,14,0,0,34.2537,-77.8484,0,20
216929,11,7,14,0,1,34.6156,-118.205,0,36
217128,11,7,14,0,0,42.4489,-83.1376,0,27
220204,11,7,14,0,0,41.8456,-80.8249,0,99
217153,11,7,14,0,0,40.7943,-81.3943,1,49
220664,11,7,14,1,0,40.8428,-73.8819,1,87
217269,11,7,14,0,0,36.3761,-96.0224,0,36
218204,11,7,14,0,1,41.3997,-81.5231,0,12
217418,11,7,14,0,1,41.7228,-87.5796,0,33
221024,11,7,14,0,0,39.4577,-74.9857,0,1
225897,11,7,14,0,0,38.8651,-77.2619,0,53
217334,11,7,14,0,0,40.7388,-74.0477,0,33
218785,11,7,14,0,0,30.8055,-83.2926,0,177
218351,11,7,14,0,1,34.9092,-81.0295,0,49
217481,11,7,14,1,0,39.7926,-89.6367,0,96
218794,11,7,14,0,0,43.4065,-70.5237,0,140
217186,11,7,14,1,0,38.484,-90.3337,0,95
218502,11,7,14,0,0,32.7335,-80.2147,0,116
217644,11,7,14,0,1,42.9943,-71.4593,0,0
219801,11,7,14,0,1,37.1976,-77.3769,0,63
217210,11,7,14,0,1,38.9343,-76.8251,0,24
218507,11,7,14,2,0,34.6979,-79.2262,0,47
217712,11,7,14,0,2,41.6566,-86.2303,0,6
221804,11,7,14,0,0,32.7293,-117.191,0,78
217232,11,7,14,0,1,39.294,-76.62,0,40
218529,11,7,14,1,0,28.0786,-82.4355,0,63
218054,11,7,14,0,4,33.9185,-118.246,0,64
217474,11,7,14,0,0,41.8824,-87.7551,0,8
219431,11,7,14,0,0,40.9233,-74.1775,0,35
217622,11,7,14,1,0,42.7164,-84.5406,0,68
218145,11,7,14,0,1,29.7654,-95.3663,0,145
219419,11,7,14,0,0,40.9234,-74.1774,0,35
217409,11,7,14,1,0,41.7064,-87.5633,0,33
217965,11,7,14,0,1,25.7606,-80.2693,0,114
221809,11,7,14,0,0,42.2302,-83.3289,0,22
218958,11,7,14,0,0,29.9654,-90.0492,0,99
217406,11,7,14,1,0,33.9533,-118.246,0,64
221806,11,7,14,0,0,39.9049,-75.2399,0,0
218068,11,7,14,1,0,29.9313,-90.0952,0,91
218549,11,7,14,0,0,38.9639,-92.3105,0,45
221805,11,7,14,0,0,26.9162,-81.9995,0,75
218121,11,7,14,0,3,29.7436,-95.4136,0,134
218711,11,7,14,1,0,39.4205,-77.9888,0,64
217401,11,7,14,0,4,33.9081,-118.247,0,64
223605,11,7,14,1,0,39.3487,-76.6699,0,41
218664,11,7,14,0,1,30.2531,-81.79,0,15
217305,11,7,14,0,0,38.9084,-94.3371,0,34
223194,11,7,14,0,0,37.7716,-122.174,0,18
217871,11,7,14,0,0,29.2993,-94.7909,0,23
218644,11,7,14,0,0,33.8755,-84.3106,0,81
217295,11,7,14,0,1,38.0422,-84.4661,0,0
217903,11,7,14,0,0,41.6322,-93.6054,0,35
217792,11,7,14,1,0,32.8017,-97.4079,0,90
217274,11,7,14,1,0,41.6147,-93.6521,0,35
223131,11,7,14,0,0,33.4162,-111.681,0,16
217790,11,7,14,1,0,32.8708,-96.8647,0,103
218206,11,7,14,0,1,33.748,-117.915,0,69
217321,11,7,14,0,1,40.7219,-73.9809,0,74
216977,11,7,14,0,1,32.7514,-117.096,0,80
218639,11,7,14,0,1,30.3915,-81.7131,0,14
